eventId,key,value,trans
201001611,cardName,【Kn☆cking.Kn☆cking.】園田智代子,【Kn☆cking.Kn☆cking.】园田智代子
201001611,eventTitle,スマートの英才教育,斯玛特的英才教育
201001701,cardName,【はじめましてラストダンス】園田智代子,【初次见面最后之舞】园田智代子
201001701,eventTitle,流れ星発射用意,流星发射准备
201001702,cardName,【はじめましてラストダンス】園田智代子,【初次见面最后之舞】园田智代子
201001702,eventTitle,ファースト・ラストダンス,First Last Dance
201001703,cardName,【はじめましてラストダンス】園田智代子,【初次见面最后之舞】园田智代子
201001703,eventTitle,疑似文化祭準備体験,模拟文化祭准备体验
201001704,cardName,【はじめましてラストダンス】園田智代子,【初次见面最后之舞】园田智代子
201001704,eventTitle,夢で現実できっと今日限り,梦境现实肯定只在今天
201001711,cardName,【はじめましてラストダンス】園田智代子,【初次见面最后之舞】园田智代子
201001711,eventTitle,誰ものstella,任何人的stella
201001801,cardName,【T☆ Queen】園田智代子,待翻译
201001801,eventTitle,たとえば　もしかして,待翻译
201001802,cardName,【T☆ Queen】園田智代子,待翻译
201001802,eventTitle,一等星だって追い越して笑ってよ,待翻译
201001811,cardName,【T☆ Queen】園田智代子,待翻译
201001811,eventTitle,シャッター音は新しい約束の合図,待翻译
201100301,cardName,【バッドガールの羽ばたき】西城樹里,【坏女孩的振翅】西城树里
201100301,eventTitle,キューティー・バッドガール？,Cutie Bad Girl?
201100302,cardName,【バッドガールの羽ばたき】西城樹里,【坏女孩的振翅】西城树里
201100302,eventTitle,マイ・スタイル,My Style
201100311,cardName,【バッドガールの羽ばたき】西城樹里,【坏女孩的振翅】西城树里
201100311,eventTitle,サムデイ・マイ・ハート……,Some Day My Heart……
201100401,cardName,【ラムネ色の覚悟】西城樹里,【波子汽水色的觉悟】西城树里
201100401,eventTitle,アイドル・スマイル～樹里の場合,偶像微笑～树里的情况
201100402,cardName,【ラムネ色の覚悟】西城樹里,【波子汽水色的觉悟】西城树里
201100402,eventTitle,不機嫌なサマーラムネ,不愉快的夏日波子汽水
201100403,cardName,【ラムネ色の覚悟】西城樹里,【波子汽水色的觉悟】西城树里
201100403,eventTitle,カフェ・コンフュージョン,Cafe Confusion
201100404,cardName,【ラムネ色の覚悟】西城樹里,【波子汽水色的觉悟】西城树里
201100404,eventTitle,痛みの残り香,疼痛的余香
201100411,cardName,【ラムネ色の覚悟】西城樹里,【波子汽水色的觉悟】西城树里
201100411,eventTitle,You're my dream,You're my dream
201100501,cardName,【オフデーゲーム】西城樹里,【休息日游戏】西城树里
201100501,eventTitle,初心・フォー・ユー,初心·For You
201100502,cardName,【オフデーゲーム】西城樹里,【休息日游戏】西城树里
201100502,eventTitle,逆転サプライズ,逆转惊喜
201100511,cardName,【オフデーゲーム】西城樹里,【休息日游戏】西城树里
201100511,eventTitle,アフタースクール・ゲーム,After School Game
201100601,cardName,【とびっきりジンジャー】西城樹里,【超棒姜汁】西城树里
201100601,eventTitle,イノセント・ハート～樹里の場合,纯真之心～树里的情况
201100602,cardName,【とびっきりジンジャー】西城樹里,【超棒姜汁】西城树里
201100602,eventTitle,アタシナリファンタジー,本大爷幻想
201100603,cardName,【とびっきりジンジャー】西城樹里,【超棒姜汁】西城树里
201100603,eventTitle,UNバランス,UN平衡
201100604,cardName,【とびっきりジンジャー】西城樹里,【超棒姜汁】西城树里
201100604,eventTitle,伝えてよジンジャー,告诉我啊姜汁
201100611,cardName,【とびっきりジンジャー】西城樹里,【超棒姜汁】西城树里
201100611,eventTitle,クッキー・ココア・ハートエイク,曲奇·可可·心痛
201100701,cardName,【STARTRAIN】西城樹里,【STARTRAIN】西城树里
201100701,eventTitle,ファストスタート･マイ･マインド,Fast Start My Mind
201100711,cardName,【STARTRAIN】西城樹里,【STARTRAIN】西城树里
201100711,eventTitle,ハート・コミュニケーション,Heart Communication
201100801,cardName,【曲がり角のランウェイ】西城樹里,【转角跑道】西城树里
201100801,eventTitle,ジェム・ストーン～樹里の場合,Gem Stone～树里的情况
201100802,cardName,【曲がり角のランウェイ】西城樹里,【转角跑道】西城树里
201100802,eventTitle,アタシジャストナウ,本大爷就在此刻
201100803,cardName,【曲がり角のランウェイ】西城樹里,【转角跑道】西城树里
201100803,eventTitle,「最初から、あったんだ」,「从一开始、就有了」
201100804,cardName,【曲がり角のランウェイ】西城樹里,【转角跑道】西城树里
201100804,eventTitle,Sweet!Sweet!Runaway!,Sweet!Sweet!Runaway!
201100811,cardName,【曲がり角のランウェイ】西城樹里,【转角跑道】西城树里
201100811,eventTitle,甘酸リフレクション,酸甜反射
201100901,cardName,【誰が為シンパシー】西城樹里,【为谁共鸣】西城树里
201100901,eventTitle,真心Letters,真心Letters
201100902,cardName,【誰が為シンパシー】西城樹里,【为谁共鸣】西城树里
201100902,eventTitle,レシピ・デ・オセチ,Recipe De Osechi
201100903,cardName,【誰が為シンパシー】西城樹里,【为谁共鸣】西城树里
201100903,eventTitle,ドリーム・ゲーム～樹里の場合,Dream Game～树里的情况
201100904,cardName,【誰が為シンパシー】西城樹里,【为谁共鸣】西城树里
201100904,eventTitle,オマモリ・オモイヤリ,护身符·关怀
201100911,cardName,【誰が為シンパシー】西城樹里,【为谁共鸣】西城树里
201100911,eventTitle,真心Presents,真心Presents
201101001,cardName,【夏服にWIND YOU！】西城樹里,【夏服与WIND YOU！】西城树里
201101001,eventTitle,君を見習って,向你学习
201101011,cardName,【夏服にWIND YOU！】西城樹里,【夏服与WIND YOU！】西城树里
201101011,eventTitle,summer soda,summer soda
201101101,cardName,【秋陽のスケッチ】西城樹里,【秋阳的素描】西城树里
201101101,eventTitle,いってきます,我出发了
201101102,cardName,【秋陽のスケッチ】西城樹里,【秋阳的素描】西城树里
201101102,eventTitle,スイート・レポート～樹里の場合,Sweet Report～树里的情况
201101103,cardName,【秋陽のスケッチ】西城樹里,【秋阳的素描】西城树里
201101103,eventTitle,Can you hear me?,Can you hear me?
201101104,cardName,【秋陽のスケッチ】西城樹里,【秋阳的素描】西城树里
201101104,eventTitle,シャープ・ハッシュタグ,Sharp Hashtag
201101111,cardName,【秋陽のスケッチ】西城樹里,【秋阳的素描】西城树里
201101111,eventTitle,帰る場所,归处
201101201,cardName,【I・OWE・U】西城樹里,【I·OWE·U】西城树里
201101201,eventTitle,ハッピー・シェア～樹里の場合,Happy Share～树里的情况
201101202,cardName,【I・OWE・U】西城樹里,【I·OWE·U】西城树里
201101202,eventTitle,スニーカーそんぐ,运动鞋之歌
201101203,cardName,【I・OWE・U】西城樹里,【I·OWE·U】西城树里
201101203,eventTitle,これまでとひととき,迄今为止与片刻
201101204,cardName,【I・OWE・U】西城樹里,【I·OWE·U】西城树里
201101204,eventTitle,いつかその時も,总有一天那时也
201101211,cardName,【I・OWE・U】西城樹里,【I·OWE·U】西城树里
201101211,eventTitle,something little,something little
201101301,cardName,【花染む街で、君と】西城樹里,【在花色浸染的街道、与你】西城树里
201101301,eventTitle,スプリング・ソング～樹里の場合,Spring Song～树里的情况
201101302,cardName,【花染む街で、君と】西城樹里,【在花色浸染的街道、与你】西城树里
201101302,eventTitle,隣人たち,邻居们
201101303,cardName,【花染む街で、君と】西城樹里,【在花色浸染的街道、与你】西城树里
201101303,eventTitle,桜の下、会いにきて,樱花树下、来见我
201101304,cardName,【花染む街で、君と】西城樹里,【在花色浸染的街道、与你】西城树里
201101304,eventTitle,花びらの行く先,花瓣的去向
201101311,cardName,【花染む街で、君と】西城樹里,【在花色浸染的街道、与你】西城树里
201101311,eventTitle,春を駆け抜ける,穿越春天
201101401,cardName,"【sparkle,,,】西城樹里","【sparkle,,,】西城树里"
201101401,eventTitle,サマー・ウェア～樹里の場合,Summer Wear～树里的情况
201101402,cardName,"【sparkle,,,】西城樹里","【sparkle,,,】西城树里"
201101402,eventTitle,午後４時,下午4点
201101403,cardName,"【sparkle,,,】西城樹里","【sparkle,,,】西城树里"
201101403,eventTitle,水底に煌く,在水底闪耀
201101404,cardName,"【sparkle,,,】西城樹里","【sparkle,,,】西城树里"
201101404,eventTitle,瞳の中の火花,眼中的火花
201101411,cardName,"【sparkle,,,】西城樹里","【sparkle,,,】西城树里"
201101411,eventTitle,少女は瞬く,少女闪烁
201101501,cardName,【#3738 Custom Order】西城樹里,【#3738 Custom Order】西城树里
201101501,eventTitle,一番簡単な魔法,最简单的魔法
201101502,cardName,【#3738 Custom Order】西城樹里,【#3738 Custom Order】西城树里
201101502,eventTitle,習慣という呪文,名为习惯的咒语
201101511,cardName,【#3738 Custom Order】西城樹里,【#3738 Custom Order】西城树里
201101511,eventTitle,蒸気に隠した言葉,隐藏在蒸汽中的话语
201101601,cardName,【陽の光、透かせば】西城樹里,【若透过阳光】西城树里
201101601,eventTitle,眩し過ぎるのは,过于耀眼的是
201101602,cardName,【陽の光、透かせば】西城樹里,【若透过阳光】西城树里
201101602,eventTitle,希望と、幸運の色,希望与、幸运的颜色
201101611,cardName,【陽の光、透かせば】西城樹里,【若透过阳光】西城树里
201101611,eventTitle,何度でもまっさらに,无论多少次都焕然一新
201101701,cardName,【Clashmade】西城樹里,【Clashmade】西城树里
201101701,eventTitle,Face To Face,Face To Face
201101702,cardName,【Clashmade】西城樹里,【Clashmade】西城树里
201101702,eventTitle,高く遠くに飛ぶために,为了飞得更高更远
201101703,cardName,【Clashmade】西城樹里,【Clashmade】西城树里
201101703,eventTitle,ファースト・トライ～樹里の場合,First Try～树里的情况
201101704,cardName,【Clashmade】西城樹里,【Clashmade】西城树里
201101704,eventTitle,笑ってしまうくらい,令人发笑的程度
201101711,cardName,【Clashmade】西城樹里,【Clashmade】西城树里
201101711,eventTitle,ここにいるはずの人,应该在这里的人
201101801,cardName,【あなた色アンダンテ】西城樹里,【你的颜色的行板】西城树里
201101801,eventTitle,きっと、大丈夫,一定、没问题的
201101802,cardName,【あなた色アンダンテ】西城樹里,【你的颜色的行板】西城树里
201101802,eventTitle,つながっていく,相连下去
201101803,cardName,【あなた色アンダンテ】西城樹里,【你的颜色的行板】西城树里
201101803,eventTitle,アイドルとして～樹里の場合～,作为偶像～树里的情况～
201101804,cardName,【あなた色アンダンテ】西城樹里,【你的颜色的行板】西城树里
201101804,eventTitle,地味で普通,朴素而普通
201101811,cardName,【あなた色アンダンテ】西城樹里,【你的颜色的行板】西城树里
201101811,eventTitle,だから、これからも,所以、从今以后也是
201101901,cardName,【きらり、足跡】西城樹里,待翻译
201101901,eventTitle,進む、変わらない日々,待翻译
201101902,cardName,【きらり、足跡】西城樹里,待翻译
201101902,eventTitle,いつだって,待翻译
201101911,cardName,【きらり、足跡】西城樹里,待翻译
201101911,eventTitle,未来へと響く,待翻译
201200301,cardName,【想ひいろは】杜野凛世,【思念いろは】杜野凛世
201200301,eventTitle,想いぬれど,虽然思念
201200302,cardName,【想ひいろは】杜野凛世,【思念いろは】杜野凛世
201200302,eventTitle,雨宿り,避雨
201200311,cardName,【想ひいろは】杜野凛世,【思念いろは】杜野凛世
201200311,eventTitle,これからのふたり,从今以后的两人
201200401,cardName,【杜野凛世の印象派】杜野凛世,【杜野凛世的印象派】杜野凛世
201200401,eventTitle,drawing1（きみがそら）,drawing1（你在天空）
